ID_Eventos,FechaHora,ID_Sitio,Nombre_Actividad,Cantidad,Camera,Descripcion,ID_Usuario,Eventoscol
6975,"2025-11-26 04:03:00",291,"Took station over",1,,"Luxriot, split 10 station 9",20,NULL
6976,"2025-11-26 04:00:18",266,"Delivery in",1,83,,58,NULL
6977,"2025-11-26 03:03:00",291,"Took station over",1,,"luxriot, split 10 station 8",20,NULL
6978,"2025-11-26 04:07:23",292,"Delivery in",1,16,"left at 4:24 am",20,NULL
6979,"2025-11-26 04:10:38",298,Delivery,0,3,"McKinney/Out 4:24",69,NULL
6980,"2025-11-26 04:12:29",275,Delivery,1,15,,56,NULL
6981,"2025-11-26 04:15:25",264,Delivery,1,22,"out  4:24",59,NULL
6982,"2025-11-26 04:16:17",341,"First Employee",1,07,,47,NULL
6983,"2025-11-26 04:20:10",274,"Security Patroling",1,15,,80,NULL
6984,"2025-11-26 04:21:03",343,Delivery,1,09,,47,NULL
6986,"2025-11-26 04:21:03",213,"Delivery in",1,"19,38","Unbranded trialer truck/ Out at 04:35",43,NULL
6987,"2025-11-26 04:00:29",291,"Took station over",0,,"SPLIT10ST7 LUX",36,NULL
6988,"2025-11-26 04:23:29",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",16,NULL
6989,"2025-11-26 04:23:10",156,"Security Patroling",1,2,"White sedan",43,NULL
6990,"2025-11-26 04:14:52",125,"Cleaner in",1,5,"Silver sedan",60,NULL
6991,"2025-11-26 04:15:31",279,Delivery,1,7,DHL,88,NULL
6992,"2025-11-26 04:20:53",345,"First Employee",1,18,"WHITE SUV",64,NULL
6993,"2025-11-26 04:11:13",323,"Delivery in",2,,"Penske 5:05 AM Out",94,NULL
6994,"2025-11-26 04:26:52",133,"First Employee",1,05,"gray sedan",7,NULL
6995,"2025-11-26 04:29:27",202,"Cleaner on site",1,32,,56,NULL
6996,"2025-11-26 04:30:14",316,"First Employee",1,16,"Black sedan",36,NULL
6997,"2025-11-26 04:32:28",217,Delivery,1,05,PENSKE,56,NULL
6998,"2025-11-26 04:33:35",121,"Employee in",1,15,"white suv",48,NULL
6999,"2025-11-26 04:35:51",279,"Delivery out",1,7,dhl,19,NULL
7000,"2025-11-26 04:36:16",120,"Cleaner on site",1,10,,56,NULL
7001,"2025-11-26 04:36:00",159,"Delivery in",1,69,"Penske, out at 04:45",39,NULL
7002,"2025-11-26 04:38:20",193,"Delivery in",1,1,"PENSKE trialer truck/ Out at 04:57",43,NULL
7003,"2025-11-26 04:43:24",281,Delivery,0,12,"LEFT AT 5:30",27,NULL
7004,"2025-11-26 04:44:06",299,"First Employee",0,4,"BLACK PICK UP TRUCK",27,NULL
7005,"2025-11-26 04:44:46",352,"First Employee",3,04,"4 cars",36,NULL
7006,"2025-11-26 04:47:25",292,"First Employee",1,08,"arrived in a white put",20,NULL
7007,"2025-11-26 04:48:08",189,"First Employee",1,13,"Black SUV",39,NULL
7008,"2025-11-26 04:49:17",266,"Delivery in",1,83,"left 5 15",58,NULL
7009,"2025-11-26 04:50:46",118,"First Employee",1,6,walking,13,NULL
7010,"2025-11-26 04:43:10",129,"First Employee",1,15,"Red SUV",11,NULL
7011,"2025-11-26 04:51:42",235,"Employee in",1,33,"1 vehiculo sedan negro",80,NULL
7012,"2025-11-26 04:43:02",343,Dropoff,0,02,"SUV WHITE/BLUE/PICTRUCK BLUE",47,NULL
7013,"2025-11-26 04:44:22",348,"First Employee",1,7,"GRAY SUV",71,NULL
7014,"2025-11-26 04:53:20",128,"First Employee",1,09,"Black Sedan",11,NULL
7015,"2025-11-26 04:55:26",315,Delivery,1,15,,47,NULL
7016,"2025-11-26 04:55:38",289,Delivery,1,23,"PENSKE OUT",71,NULL
7017,"2025-11-26 04:58:57",193,"Security Patroling",1,"1,27",sedan,43,NULL
7018,"2025-11-26 05:03:02",291,"Took station over",1,,"LUXRIOT, SPLIT 10 STATION 2",20,NULL
7019,"2025-11-26 05:01:36",214,"Employee in",1,56,,88,NULL
7020,"2025-11-26 05:04:53",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",71,NULL
7021,"2025-11-26 05:05:05",346,Delivery,1,06,"left at 5:26 am",36,NULL
7022,"2025-11-26 05:03:57",315,"Delivery out",1,15,,20,NULL
7023,"2025-11-26 05:05:56",249,Delivery,1,11,"unbranded left at 5 18",88,NULL
7024,"2025-11-26 05:12:28",127,"First Employee",1,14,"gray sedan",13,NULL
7025,"2025-11-26 05:05:31",159,"Cleaner on site",2,105,,58,NULL
7026,"2025-11-26 05:18:20",324,"First Employee",1,01,"WHITE PICKUP",14,NULL
7027,"2025-11-26 05:17:59",124,"First Employee",1,32,,58,NULL
7028,"2025-11-26 05:19:01",288,"Delivery in",1,52,,19,NULL
7029,"2025-11-26 05:19:32",195,"First Employee",1,39,"GRAY SEDAN",34,NULL
7030,"2025-11-26 05:20:23",162,Delivery,1,63,Penske,48,NULL
7031,"2025-11-26 05:22:16",162,"First Employee",2,51,"Black pick up truck",48,NULL
7032,"2025-11-26 05:23:17",193,"Delivery in",1,01,"left at  5:40",32,NULL
7033,"2025-11-26 05:22:57",322,"First Employee",1,05,"RED SUV",14,NULL
7034,"2025-11-26 05:25:16",135,"Detailer in",1,6,,19,NULL
7035,"2025-11-26 05:27:35",306,"First Employee",1,7,,27,NULL
7036,"2025-11-26 05:29:19",141,Delivery,0,17,unbranded,7,NULL
7037,"2025-11-26 05:30:11",236,"Employee in",1,34,,80,NULL
7038,"2025-11-26 05:31:09",238,"Delivery in",1,16,PENSKE,34,NULL
7039,"2025-11-26 05:32:42",342,Delivery,1,04,,74,NULL
7040,"2025-11-26 05:33:06",167,"First Employee",0,32,"RED PUT",44,NULL
7041,"2025-11-26 05:33:45",131,"First Employee",1,06,"black sedan",32,NULL
7042,"2025-11-26 05:33:39",347,"Delivery in",1,23,"PENSKE / LEFT 05:58",74,NULL
7043,"2025-11-26 05:32:37",288,"First Employee",2,26,,94,NULL
7044,"2025-11-26 05:34:49",152,"Delivery in",1,20,PENSKE,34,NULL
7045,"2025-11-26 05:34:02",215,"First Employee",0,04,,44,NULL
7046,"2025-11-26 05:36:18",338,"First Employee",1,7,"Red Pickup",69,NULL
7047,"2025-11-26 05:37:12",274,Delivery,0,09,"UNBRANDED / OUT AT 05:40",44,NULL
7048,"2025-11-26 05:36:56",301,"First Employee",1,15,"Red pick up truck",39,NULL
7049,"2025-11-26 05:38:49",315,"First Employee",1,14,"arrived in a red SUV",20,NULL
7050,"2025-11-26 05:40:50",190,"First Employee",1,23,"Black Sedan",11,NULL
7051,"2025-11-26 05:45:59",152,"Delivery out",1,20,PENSKE,34,NULL
7052,"2025-11-26 05:46:27",238,"Delivery out",1,16,PENSKE,34,NULL
7053,"2025-11-26 05:46:54",156,"First Employee",1,15,,32,NULL
7054,"2025-11-26 05:46:43",201,Delivery,0,20,"5:51 out",78,NULL
7055,"2025-11-26 05:37:22",344,Dropoff,1,20,"8 CARS",94,NULL
7056,"2025-11-26 05:48:57",191,"First Employee",0,04,"White PUT",7,NULL
7057,"2025-11-26 05:50:04",349,"Delivery in",1,01,PENSKE,74,NULL
7058,"2025-11-26 05:50:13",136,"Employee in",1,10,"pickup blanca",80,NULL
7059,"2025-11-26 05:50:50",340,"First Employee",1,10,"RED PICKUP",14,NULL
7060,"2025-11-26 05:53:29",188,"First Employee",0,15,"GRAY SEDAN",27,NULL
7061,"2025-11-26 05:52:54",282,"Delivery in",1,23,"pass to lux st7 lux10",36,NULL
7062,"2025-11-26 05:54:34",270,"Delivery in",1,5,"left 6 02",58,NULL
7063,"2025-11-26 05:57:42",119,"First Employee",1,36a,"in a white sedan",53,NULL
7064,"2025-11-26 06:00:22",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",39,NULL
7065,"2025-11-26 06:00:38",291,"Change Split",1,,"luxriot, split 5 station 2",20,NULL
7066,"2025-11-26 06:00:56",163,"Change Split",0,,,27,NULL
7067,"2025-11-26 06:01:03",291,"Took station over",1,,"5/5 lux",53,NULL
7068,"2025-11-26 06:00:56",195,"First Employee",1,10,,19,NULL
7069,"2025-11-26 06:01:47",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",78,NULL
7070,"2025-11-26 06:00:27",291,"Change Split",1,,"SPLIT 5 ST 4",14,NULL
7071,"2025-11-26 06:02:13",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",11,NULL
7072,"2025-11-26 06:02:17",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",7,NULL
7073,"2025-11-26 06:02:28",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",88,NULL
7074,"2025-11-26 06:02:37",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",48,NULL
7075,"2025-11-26 06:01:13",291,"Change Station",0,,"OMNIA SPLIT13/ST11",74,NULL
7076,"2025-11-26 06:03:57",353,"First Employee",0,,,47,NULL
7077,"2025-11-26 06:04:07",291,"Took station over",1,,"luxriot, split 5 station 5",20,NULL
7078,"2025-11-26 06:05:33",353,"First Employee",1,23,,47,NULL
7080,"2025-11-26 06:05:43",287,"First Employee",0,17,"BLACK SEDAN",27,NULL
7081,"2025-11-26 06:05:18",292,"First Employee",1,44,"RED PICKUP",14,NULL
7082,"2025-11-26 06:05:56",316,"First Employee",1,01,,47,NULL
7083,"2025-11-26 06:07:47",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",58,NULL
7084,"2025-11-26 06:08:17",199,"Garbage Truck",1,05,"left at 6:09 am",20,NULL
7085,"2025-11-26 06:10:58",295,"Employee in",3,05,", 1 black put, 1 gray put and 1 gray SUV",20,NULL
7086,"2025-11-26 06:02:55",262,"Delivery in",1,21,"OUT AT 06:30",64,NULL
7087,"2025-11-26 06:13:00",149,"Delivery in",1,05,"OUT AT 06:31",64,NULL
7088,"2025-11-26 06:08:22",163,"Cleaner in",3,19,"Arrived in a black sedan / Out 7:03 walking",60,NULL
7089,"2025-11-26 06:13:16",171,"Employee in",1,21,,80,NULL
7090,"2025-11-26 06:14:40",272,"Delivery in",1,06,,34,NULL
7091,"2025-11-26 06:17:26",295,"First Employee",2,6,,53,NULL
7092,"2025-11-26 06:18:10",350,"First Employee",1,9,"GREY PICKUP",69,NULL
7093,"2025-11-26 06:20:35",287,"First Employee",0,18,,27,NULL
7094,"2025-11-26 06:19:54",150,Delivery,1,67,"OUT AT 06:35",64,NULL
7095,"2025-11-26 06:17:00",167,Dropoff,0,26,,19,NULL
7096,"2025-11-26 06:10:40",291,Covers,1,n/a,"training cover- edwin ortiz  operator",32,NULL
7097,"2025-11-26 06:21:04",269,"First Employee",1,"6,9","Gray sport car",60,NULL
7098,"2025-11-26 06:25:36",135,"First Employee",1,10,"white sedan",92,NULL
7099,"2025-11-26 06:24:43",323,"First Employee",1,10,"in a blue pick up truck",53,NULL
7100,"2025-11-26 06:27:39",259,"Employee in",0,4,"WHITE PICUP TRUCK",27,NULL
7101,"2025-11-26 06:26:30",134,"First Employee",1,11,"gray sedan",13,NULL
7102,"2025-11-26 06:17:48",167,Dropoff,0,26,"x9 VEHICLES",44,NULL
7103,"2025-11-26 06:33:22",272,"Delivery out",1,01,,34,NULL
7104,"2025-11-26 06:34:08",354,"First Employee",1,6,"in a red pickup truck",53,NULL
7105,"2025-11-26 06:34:42",307,Delivery,0,13,,27,NULL
7106,"2025-11-26 06:40:04",214,"First Employee",1,15,"red suv",36,NULL
7107,"2025-11-26 06:41:02",350,"Employee in",0,8,"White pikap truck",66,NULL
7108,"2025-11-26 06:41:44",249,"Cleaner in",1,12,"black sedan",36,NULL
7109,"2025-11-26 06:39:13",201,"First Employee",1,14,"WHITE SPORT",64,NULL
7110,"2025-11-26 06:55:14",357,Dropoff,1,03,"RED PICKUP",14,NULL
7111,"2025-11-26 06:39:50",223,"First Employee",1,12,,74,NULL
7112,"2025-11-26 03:00:20",291,Break,1,,"reemplazos a partir de la 1 de la manana  y el break fue de 3 a 4",80,NULL
7113,"2025-11-26 06:00:06",291,"Took station over",0,,"split13 st7 and st8",36,NULL
7114,"2025-11-26 06:57:01",291,"Change Split",6,n/a,,32,NULL
7115,"2025-11-26 06:36:57",136,"Delivery in",1,22,"Vestis / Out at 6:58",60,NULL
7116,"2025-11-26 06:56:42",291,"Took station over",1,,"omnia, split 13 station 2",20,NULL
7117,"2025-11-26 07:00:08",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",13,NULL
7118,"2025-11-26 07:00:21",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",27,NULL
7119,"2025-11-26 07:00:22",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",80,NULL
7120,"2025-11-26 07:00:25",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",74,NULL
7121,"2025-11-26 07:00:25",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",36,NULL
7122,"2025-11-26 07:00:27",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",94,NULL
7123,"2025-11-26 07:00:29",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",14,NULL
7124,"2025-11-26 07:00:40",291,"Change Split",0,,"SP6 ST4",44,NULL
7125,"2025-11-26 07:00:42",291,"Change Split",1,,"omnia, split 6 station 2",20,NULL
7126,"2025-11-26 07:01:05",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",69,NULL
7127,"2025-11-26 07:01:21",291,"Change Split",1,,6/6,59,NULL
7128,"2025-11-26 07:01:22",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",59,NULL
7129,"2025-11-26 07:00:05",291,"Change Split",0,-,"Split 6 Station 3",60,NULL
7130,"2025-11-26 07:01:51",291,"Took station over",0,,"6/6 omnia",53,NULL
7131,"2025-11-26 07:02:06",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",56,NULL
7132,"2025-11-26 07:02:27",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",19,NULL
7133,"2025-11-26 07:02:34",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",32,NULL
7134,"2025-11-26 07:00:40",291,"Change Split",0,,2/1,66,NULL
7136,"2025-11-26 07:10:03",163,"Cleaner in",0,"19,17","fountain cleaner / Out at 7:24",60,NULL
7137,"2025-11-26 07:02:26",130,"First Employee",1,18/,"arrived in a black put",20,NULL
7138,"2025-11-26 07:18:01",284,"First Employee",1,6,"wHITE SUV",66,NULL
7139,"2025-11-26 07:16:35",174,"First Employee",0,"11,45",,60,NULL
7140,"2025-11-26 07:24:37",240,"First Employee",1,23,"in a black pick up truck",53,NULL
7141,"2025-11-26 07:26:02",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",15,NULL
7142,"2025-11-26 07:26:27",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",20,NULL
7143,"2025-11-26 07:26:57",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",34,NULL
7144,"2025-11-26 07:33:28",283,"First Employee",1,05,,47,NULL
7145,"2025-11-26 07:55:28",240,Dropoff,7,21,"7 suv",53,NULL
7146,"2025-11-26 08:00:03",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",53,NULL
7147,"2025-11-26 08:00:15",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",92,NULL
7148,"2025-11-26 08:00:17",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",44,NULL
7149,"2025-11-26 08:00:20",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",64,NULL
7150,"2025-11-26 08:00:20",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",43,NULL
7151,"2025-11-26 08:00:21",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",66,NULL
7152,"2025-11-26 07:55:30",163,"First Employee",6,17,"They arrived in two SUV parked at camera 19",60,NULL
7153,"2025-11-26 08:19:35",144,"First Employee",0,8,"Black Sedan",60,NULL
7154,"2025-11-26 08:20:46",144,Dropoff,3,29,"Out at 8:28",60,NULL
7155,"2025-11-26 08:29:25",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",86,NULL
7156,"2025-11-26 08:30:10",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",60,NULL
7157,"2025-11-26 08:31:47",291,"START SHIFT",0,,"Do Not Edit - No Editar",89,NULL
7158,"2025-11-26 08:35:56",291,"START SHIFT",0,,"Do Not Edit - No Editar",46,NULL
7159,"2025-11-26 08:39:23",163,"Employee in",1,17,,46,NULL
7160,"2025-11-26 09:29:11",144,Delivery,0,02,"Parts delivery / Left at 09:37",46,NULL
7161,"2025-11-26 09:35:58",144,Dropoff,3,28,"2 Red, 1 white Pickup trucks / by car hauler / 09:40",46,NULL
7162,"2025-11-26 09:36:33",144,Delivery,0,21,"FedEx / left at 09:38",46,NULL
7163,"2025-11-26 10:15:56",144,Dropoff,3,29,"2 white, 1 red, pickup trucks BY CAR HAULER / out 10:21",46,NULL
7164,"2025-11-26 10:30:40",144,Dropoff,6,28,"4 white, 1 black, 1 red pickup truck / by car hauler / out at 10:55",46,NULL
7165,"2025-11-26 10:44:58",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",89,NULL
7166,"2025-11-26 10:45:03",291,"START SHIFT",0,,"Do Not Edit - No Editar",89,NULL
7167,"2025-11-26 10:45:19",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",89,NULL
7168,"2025-11-26 10:46:16",291,"START SHIFT",0,,"Do Not Edit - No Editar",89,NULL
7169,"2025-11-26 11:04:03",163,Delivery,0,19,FedEx,46,NULL
7170,"2025-11-26 11:23:58",144,Dropoff,6,28,"6 white pickup truck / by car hauler / left at 09:38",46,NULL
7171,"2025-11-26 11:27:18",144,Delivery,0,08,"UPS / Left at 11:29",46,NULL
7172,"2025-11-26 11:43:07",144,Dropoff,3,28,"3 White pickup trucks / By flatbed / Left at 12:05",46,NULL
7173,"2025-11-26 11:43:54",144,Delivery,1,21,"USPS / Left at 11:48",46,NULL
7174,"2025-11-26 11:57:11",144,Dropoff,3,28,"3 Black put by flatbed / out at  12:27",46,NULL
7175,"2025-11-26 11:58:02",144,Dropoff,3,28,"1 black put, 2 white put by flatbed / out at 12:28",46,NULL
7176,"2025-11-26 12:08:13",196,Dropoff,1,"01 / 08","Black suv by flatbed",46,NULL
7177,"2025-11-26 12:30:55",144,Dropoff,0,21,"Gold cup",46,NULL
7178,"2025-11-26 12:38:37",144,Delivery,0,01,"ATD / Out at 12:47",46,NULL
7179,"2025-11-26 12:54:36",311,Delivery,0,07,UPS,46,NULL
7180,"2025-11-26 13:05:27",144,Delivery,0,21,"FEDEX / OUT AT 13:10",46,NULL
7181,"2025-11-26 13:14:06",144,Delivery,0,01,"Parts delivery",46,NULL
7182,"2025-11-26 13:27:28",144,Pickup,0,31,"1 white put, 1 black put / Left at 14:04",46,NULL
7183,"2025-11-26 13:37:45",196,Delivery,0,05,FEDEX,46,NULL
7184,"2025-11-26 13:37:05",144,Dropoff,6,28,"5 white put, 1 black put by car hauler / out at 13:54",46,NULL
7185,"2025-11-26 13:50:20",144,Delivery,0,01,"RHINEHART OIL",46,NULL
7186,"2025-11-26 14:04:51",144,Pickup,2,31,"2 White pickup truck / by flatbed / Left at 14:49",46,NULL
7187,"2025-11-26 14:38:24",144,Delivery,1,01,"Fedex, left at 14:41",46,NULL
7188,"2025-11-26 15:10:40",144,Delivery,1,26,"XPO / left at 15:18",46,NULL
7189,"2025-11-26 15:18:24",144,Pickup,1,31,"Grey put by red flatbed / out at 15:27",46,NULL
7190,"2025-11-26 15:40:35",144,Pickup,1,31,"1 white put , 1 black put by black  flatbed / out at 16:20",46,NULL
7191,"2025-11-26 15:43:13",144,Dropoff,6,28,"5 white put, 1 red put by blue car hauler / Out at 16:02",46,NULL
7192,"2025-11-26 15:45:46",302,"Contractor on site",0,07,TERMINIX,46,NULL
7193,"2025-11-26 15:55:17",144,Pickup,1,31,"Grey put by white flatbed / out at 16:26",46,NULL
7194,"2025-11-26 16:01:12",144,Delivery,0,30,"MATCO TOOLS / left at 17:18",46,NULL
7195,"2025-11-26 16:05:13",144,Delivery,0,26,"INTEX / out at  16:26",46,NULL
7196,"2025-11-26 16:17:11",144,Delivery,0,26,"UNBRANDED / out at 16:20",46,NULL
7197,"2025-11-26 16:29:11",144,"Contractor in",0,26,"PARTS DEPT",46,NULL
7198,"2025-11-26 16:33:28",144,Dropoff,3,28,"2 white put, 1 red put by flatbed / out at 16:52",46,NULL
7199,"2025-11-26 16:37:36",144,Dropoff,3,28,"3 white puts by flatbed / out at 16:52",46,NULL
7200,"2025-11-26 16:42:32",144,Pickup,0,31,"1 white pickup , 1 black put by white flatbed",46,NULL
7201,"2025-11-26 16:47:17",144,Pickup,3,31,"3  black put by green car hauler",46,NULL
7202,"2025-11-26 17:02:42",144,Pickup,0,28,"1black put by flatbed / left at 17:10.",46,NULL
7203,"2025-11-26 17:25:33",144,Pickup,0,28,"White pickup by black flatbed",46,NULL
7204,"2025-11-26 17:31:13",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",46,NULL
7205,"2025-11-26 18:39:03",291,"START SHIFT",0,,"Do Not Edit - No Editar",12,NULL
7206,"2025-11-26 18:39:37",291,"START SHIFT",0,,"Do Not Edit - No Editar",16,NULL
7207,"2025-11-26 19:30:15",291,"START SHIFT",0,,"Do Not Edit - No Editar",71,NULL
7208,"2025-11-26 20:02:39",144,"Cleaner in",1,07,"Red sedan",12,NULL
7209,"2025-11-26 20:21:18",162,"Cleaner on site",1,137,1P,71,NULL
7210,"2025-11-26 20:36:01",162,"Cleaner on site",2,177,2P,71,NULL
7211,"2025-11-26 20:58:21",193,"Site Down",0,,9:01,71,NULL
7212,"2025-11-26 21:00:27",291,"START SHIFT",0,,"Do Not Edit - No Editar",19,NULL
7213,"2025-11-26 21:00:36",156,"Cleaner on site",1,59,,12,NULL
7214,"2025-11-26 21:01:34",190,"Cleaner on site",1,42,"21:11 left, Black suv",12,NULL
7215,"2025-11-26 21:01:00",184,"Cleaner out",3,4,,19,NULL
7216,"2025-11-26 21:04:07",177,"Cleaner out",1,6,,19,NULL
7217,"2025-11-26 21:06:15",156,"Delivery out",1,40,DHL,12,NULL
7218,"2025-11-26 21:11:04",162,"Employee on site",1,211,1P,71,NULL
7219,"2025-11-26 21:14:42",188,"Cleaner on site",2,12,,19,NULL
7220,"2025-11-26 21:15:52",188,"Delivery in",1,1,"out at 9:48pm",19,NULL
7221,"2025-11-26 21:29:55",291,"START SHIFT",0,,"Do Not Edit - No Editar",34,NULL
7222,"2025-11-26 21:43:38",193,"Employee on site",1,9,1P,71,NULL
7223,"2025-11-26 21:50:34",291,"START SHIFT",0,,"Do Not Edit - No Editar",27,NULL
7224,"2025-11-26 21:51:40",291,"START SHIFT",0,,"Do Not Edit - No Editar",20,NULL
7225,"2025-11-26 21:56:06",291,"START SHIFT",0,,"Do Not Edit - No Editar",36,NULL
7226,"2025-11-26 21:56:29",291,"START SHIFT",0,,"Do Not Edit - No Editar",80,NULL
7227,"2025-11-26 21:56:11",291,"Took station over",0,,SPLIT5ST3,36,NULL
7228,"2025-11-26 21:58:30",291,"START SHIFT",0,,"Do Not Edit - No Editar",59,NULL
7230,"2025-11-26 21:59:26",291,"START SHIFT",0,,"Do Not Edit - No Editar",74,NULL
7231,"2025-11-26 21:59:20",291,"Change Split",1,,"luxriot, split 5 station 4",20,NULL
7232,"2025-11-26 22:00:18",291,"Site Down",1,,"(AS) Nalley BMW Collision Center (NO TOURS)",34,NULL
7233,"2025-11-26 22:00:31",337,"Cleaner on site",5,81,,27,NULL
7234,"2025-11-26 22:00:34",291,"START SHIFT",0,,"Do Not Edit - No Editar",13,NULL
7235,"2025-11-26 22:00:39",291,"Took station over",0,,"black and blue",13,NULL
7236,"2025-11-26 22:00:59",163,"Change Split",0,0,"SP 9 ST 8",12,NULL
7237,"2025-11-26 22:02:02",291,"START SHIFT",0,,"Do Not Edit - No Editar",32,NULL
7238,"2025-11-26 22:02:14",291,"START SHIFT",0,,"Do Not Edit - No Editar",69,NULL
7239,"2025-11-26 22:01:02",339,"Cleaner on site",2,26,"black suv, left at 22:46pm",36,NULL
7240,"2025-11-26 22:01:52",338,"Delivery in",1,6,,19,NULL
7241,"2025-11-26 22:02:18",291,"Change Split",0,,SPLIT9/ST4,74,NULL
7242,"2025-11-26 22:03:09",291,"START SHIFT",0,,"Do Not Edit - No Editar",56,NULL
7243,"2025-11-26 22:02:48",230,"Cleaner on site",2,46,,74,NULL
7244,"2025-11-26 22:00:53",291,"Change Split",0,,9//9,71,NULL
7245,"2025-11-26 22:03:35",159,"Cleaner on site",1,81,,34,NULL
7246,"2025-11-26 22:03:18",144,"Cleaner on site",3,A03,,32,NULL
7247,"2025-11-26 22:03:12",291,"Change Split",0,0,9/3,56,NULL
7248,"2025-11-26 22:04:44",128,"Cleaner on site",1,74,,12,NULL
7249,"2025-11-26 22:04:49",193,"Security Patroling",1,27,,69,NULL
7250,"2025-11-26 22:05:30",313,"Security Patroling",1,5,,19,NULL
7251,"2025-11-26 22:06:12",131,"Cleaner on site",1,33,"BLACK S.U.V",74,NULL
7253,"2025-11-26 22:07:48",162,"Cleaner on site",4,110,"white put",59,NULL
7254,"2025-11-26 22:07:48",160,"Cleaner on site",2,47,,69,NULL
7255,"2025-11-26 21:30:17",291,"START SHIFT",0,,"Do Not Edit - No Editar",94,NULL
7256,"2025-11-26 22:10:10",159,"Cleaner on site",2,22,"out 10:13pm",19,NULL
7257,"2025-11-26 22:23:33",193,Delivery,0,16,"Unbranded/Out 22:48",69,NULL
7258,"2025-11-26 22:14:51",345,Dropoff,1,7,"2 CARS",94,NULL
7259,"2025-11-26 22:29:59",299,Delivery,0,4,"left at 10:38",27,NULL
7260,"2025-11-26 22:02:39",188,"Employee out",1,20,"White sports car",36,NULL
7261,"2025-11-26 22:31:02",159,"Cleaner out",1,22,,19,NULL
7262,"2025-11-26 22:33:19",291,"START SHIFT",0,,"Do Not Edit - No Editar",29,NULL
7263,"2025-11-26 22:30:21",264,"Employee out",1,17,"White SUV",69,NULL
7264,"2025-11-26 22:31:10",335,Pickup,1,28,"by customer, gray SUV",20,NULL
7265,"2025-11-26 22:32:44",291,"OMNIA Crash",0,,"BACK 22:40",74,NULL
7266,"2025-11-26 22:37:28",131,Dropoff,5,13,"5 S.U.V",74,NULL
7267,"2025-11-26 22:47:47",176,"Cleaner on site",1,26,"1P OUT 11:16 BY PHONE CALL",71,NULL
7268,"2025-11-26 22:48:41",219,Dropoff,1,20,"Grey Sedan",69,NULL
7269,"2025-11-26 22:50:01",131,"Late Employee",1,13,"GRAY S.U.V",74,NULL
7270,"2025-11-26 22:52:29",127,"Cleaner in",1,14,"white pickup 0:51",13,NULL
7271,"2025-11-26 22:52:56",338,"Cleaner in",3,33,,19,NULL
7272,"2025-11-26 22:57:06",162,Delivery,1,63,,59,NULL
7273,"2025-11-26 22:51:35",336,"Detailer in",1,5,Miller,94,NULL
7274,"2025-11-26 22:58:26",348,Dropoff,0,2,"black sedan left at 11:05",27,NULL
7275,"2025-11-26 22:59:22",147,"Cleaner on site",1,38,,80,NULL
